LONGITUD_MAN,LATITUD_MAN,ESTRATO_P,PATRIMONIO,Urbanizaci,MANCHA_URB,PISO_R,Mixto,NP_USO,Residencial,Apartamento,Casa,NP_VIV,Concreto,Madera,Mamposteria,NP_PARED,Prefabricado,Baldosa,Cemento,Marmol/parque/madera pulida,NP_PISO,Tierra
-74.805179,10.89829095,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.791328,10.90582181,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8100671,10.9201078,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7858796,10.9015103,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7980319,10.92028955,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7745073,10.93711826,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.770722,10.93920948,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.773202,10.93693478,2.0,0,0,1995,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.775133,10.93559389,2.0,0,0,1995,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7931801,10.92707751,1.5,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7920431,10.90485649,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8035864,10.91985189,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7909366,10.90483136,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.7805401,10.9097331,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7714658,10.9312793,1.5,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8025188,10.91349243,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7999326,10.91427581,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7864758,10.91386959,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8186639,10.91437181,2.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.770722,10.93920948,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7973725,10.91805728,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8167625,10.91742971,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7925278,10.93068408,1.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.796182,10.90368856,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7913874,10.9060783,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.801379,10.8926933,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7956684,10.91832931,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7612937,10.91896604,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.7757205,10.93252482,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7785667,10.90954715,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7795988,10.90730623,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7944396,10.90268131,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7743259,10.92935956,1.5,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7900759,10.93338238,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8178504,10.91441426,2.0,0,0,2010,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8130304,10.91707427,2.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7737143,10.92277359,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7647059,10.91921465,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
-74.794984,10.9242879,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8091209,10.89100472,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7946367,10.91916866,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8127943,10.91976359,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.790736,10.93154802,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7938288,10.91917828,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7945445,10.90819591,1.0,0,0,2010,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7882304,10.9026933,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7864704,10.90842047,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7630093,10.92378275,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.809967,10.88829862,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7704715,10.91925514,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7791001,10.90979086,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.776616,10.93458441,2.0,0,0,1995,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7719175,10.94152555,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7698748,10.93313182,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7891499,10.9299154,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7755189,10.94070565,3.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8015528,10.89418553,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7666938,10.91391966,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7824761,10.90251356,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7635728,10.92811824,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7928892,10.90409545,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7832736,10.90270997,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7783134,10.9033637,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7854518,10.93375809,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7944572,10.90214028,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7717908,10.9386398,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7704579,10.94115247,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8079604,10.89182044,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8066821,10.9202477,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7665669,10.91994752,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
-74.7704087,10.91382494,1.5,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7871437,10.90804823,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.767115,10.93036829,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7716524,10.93026652,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7605943,10.92049294,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.8121402,10.91711589,2.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7898962,10.90110855,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8079029,10.88905335,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-74.7938141,10.92039033,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7757094,10.93175722,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7952703,10.90731267,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8002023,10.91419523,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7819838,10.90143876,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7940316,10.90471095,2.0,0,0,2005,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7750744,10.92956278,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7825409,10.92729871,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7790228,10.91065769,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7688857,10.93079108,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7846275,10.91094956,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7731117,10.93723381,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7857222,10.90586841,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7864734,10.91358643,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7802558,10.90262712,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8136521,10.92016595,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.776455,10.93949519,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7653955,10.94336222,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7729406,10.93751442,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7606778,10.91791784,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7858477,10.91670462,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.805179,10.89829095,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7723426,10.91552658,1.5,0,1,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8022493,10.92014403,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8034633,10.91162927,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7998033,10.91942971,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8110215,10.91765479,2.0,0,0,2015,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7770925,10.93485302,2.0,0,0,1995,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8102221,10.91213334,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7979592,10.91423906,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8034385,10.91851748,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7703909,10.93056071,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8103791,10.89059544,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8171609,10.91631706,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7669428,10.93394681,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8057023,10.89843705,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7901599,10.90107453,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8031783,10.90437758,2.0,0,0,2010,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7729071,10.88248357,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7690671,10.92427107,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7795439,10.90252671,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7662602,10.9250942,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.782736,10.90578374,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.77654,10.93546979,2.0,0,0,1995,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7690582,10.93188682,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7750129,10.92299488,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7797571,10.90423898,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.7963177,10.90198336,1.5,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.765374,10.91949114,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7894465,10.9029617,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7863529,10.90387407,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7840229,10.90741999,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7787498,10.91056438,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8213695,10.91688641,2.0,0,0,2010,2.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
-74.785288,10.90222318,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7911727,10.92190084,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7901599,10.90107453,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7916243,10.92378339,1.0,0,0,2015,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7928166,10.9030386,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7946135,10.91220614,2.0,0,1,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8067523,10.91314921,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.809539,10.90231136,1.5,0,0,2020,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8067523,10.91314921,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7683455,10.93158565,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7902666,10.90197902,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7757349,10.92974453,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.7915726,10.90276857,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8079268,10.8945809,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
-74.7692284,10.92045663,1.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.796182,10.90368856,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.801976,10.9214177,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7864907,10.91301508,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.790831,10.90646649,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.795371,10.92331446,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7617688,10.92391675,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8049547,10.92107031,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7814127,10.90080703,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7892741,10.91102637,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7711371,10.92149553,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
-74.7983328,10.91594283,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7949564,10.91457829,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8070642,10.92151189,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7953708,10.90064022,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.807655,10.89181923,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7977646,10.92029181,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7615361,10.91604643,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7952203,10.92197836,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7842366,10.91166559,1.5,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7698748,10.93313182,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8027711,10.92002655,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8187672,10.91658861,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8074573,10.91751286,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7820275,10.90715017,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8067666,10.89105384,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8096747,10.9035353,2.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8074703,10.91781996,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7677818,10.92496001,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7931739,10.92071995,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7949564,10.91457829,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7748451,10.90873861,1.0,0,1,2015,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
-74.7655991,10.92986951,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7940035,10.92807188,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7710125,10.9376316,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7657978,10.9149642,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7665437,10.92768681,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7950496,10.9284772,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8099167,10.91527078,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7786456,10.90863808,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7759353,10.9363051,1.5,0,0,1995,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8149673,10.9189866,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8096791,10.88971198,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7837995,10.90623249,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.782782,10.92668325,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7750763,10.93876373,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7875134,10.92960491,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7691715,10.91784675,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7725221,10.93256918,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7918728,10.90960236,1.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8030386,10.91555709,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7991292,10.89227243,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7698314,10.89417569,1.0,0,0,2010,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7747539,10.93651576,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7883033,10.92962371,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7725187,10.91390012,1.5,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.816969,10.91438526,2.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7850268,10.92357466,1.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7925688,10.92177796,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7952042,10.90371464,1.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.792154,10.90537367,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7985404,10.9142983,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7724902,10.92022603,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7851091,10.9008758,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7700623,10.93049461,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.796826,10.92545352,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7845516,10.90486427,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.767669,10.92535765,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7740232,10.93951668,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7775242,10.90290788,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7870291,10.90848782,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8068575,10.90376864,2.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8169891,10.91979476,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7656273,10.92352345,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.794278,10.92717373,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.765596,10.94304361,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7826959,10.92619097,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.786857,10.93266319,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7913881,10.90154575,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7737143,10.92277359,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7951163,10.92491215,1.5,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7893178,10.92197978,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7812786,10.90436232,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7948191,10.92305314,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7944673,10.90737005,1.0,0,0,2010,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
